county,TAZ,tm15,link21,jobs
6075,63,RETEMPN,RETL,195
6075,63,RETEMPN,RETR,89
6075,63,AGREMPN,FFRE,79
6075,64,FPSEMPN,FIRE,2386
6075,64,HEREMPN,HIED,10
6075,64,HEREMPN,HMED,67
6075,64,HEREMPN,K12E,10
6075,64,HEREMPN,PERS,471
6075,64,HEREMPN,RECS,268
6075,64,HEREMPN,SOCS,151
6075,64,MWTEMPN,MFRG,18
6075,64,MWTEMPN,WTWT,33
6075,64,MWTEMPN,UTIL,10
6075,64,OTHEMPN,FIRE,349
6075,64,OTHEMPN,CONS,2
6075,64,OTHEMPN,GOVT,35
6075,64,RETEMPN,RETL,135
6075,64,RETEMPN,RETR,3
6075,64,AGREMPN,FFRE,3
6075,65,FPSEMPN,FIRE,988
6075,65,HEREMPN,HIED,46
6075,65,HEREMPN,HMED,94
6075,65,HEREMPN,PERS,89
6075,65,HEREMPN,RECS,298
6075,65,HEREMPN,SOCS,187
6075,65,MWTEMPN,MFRG,47
6075,65,OTHEMPN,FIRE,404
6075,65,OTHEMPN,CONS,73
6075,65,OTHEMPN,GOVT,69
6075,65,RETEMPN,RETL,30
6075,65,RETEMPN,RETR,46
6075,66,FPSEMPN,FIRE,1252
6075,66,HEREMPN,HIED,21
6075,66,HEREMPN,HMED,91
6075,66,HEREMPN,K12E,90
6075,66,HEREMPN,PERS,225
6075,66,HEREMPN,RECS,349
6075,66,HEREMPN,SOCS,62
6075,66,MWTEMPN,MFRG,62
6075,66,MWTEMPN,WTWT,16
6075,66,OTHEMPN,FIRE,539
6075,66,OTHEMPN,CONS,45
6075,66,OTHEMPN,GOVT,162
6075,66,RETEMPN,RETL,79
6075,66,RETEMPN,RETR,3
6075,66,AGREMPN,FFRE,1
6075,67,FPSEMPN,FIRE,538
6075,67,HEREMPN,HIED,39
6075,67,HEREMPN,HMED,36
6075,67,HEREMPN,K12E,18
6075,67,HEREMPN,PERS,213
6075,67,HEREMPN,RECS,168
6075,67,HEREMPN,SOCS,18
6075,67,MWTEMPN,MFRG,7
6075,67,MWTEMPN,WTWT,43
6075,67,OTHEMPN,FIRE,288
6075,67,OTHEMPN,CONS,189
6075,67,RETEMPN,RETL,67
6075,67,RETEMPN,RETR,30
6075,68,FPSEMPN,FIRE,901
6075,68,HEREMPN,HIED,20
6075,68,HEREMPN,HMED,144
6075,68,HEREMPN,PERS,216
6075,68,HEREMPN,RECS,398
6075,68,HEREMPN,SOCS,87
6075,68,MWTEMPN,MFRG,112
6075,68,MWTEMPN,WTWT,52
6075,68,OTHEMPN,FIRE,395
6075,68,OTHEMPN,CONS,320
6075,68,OTHEMPN,GOVT,84
6075,68,RETEMPN,RETL,110
6075,68,RETEMPN,RETR,35
6075,68,AGREMPN,FFRE,3
6075,69,FPSEMPN,FIRE,1711
6075,69,HEREMPN,HMED,655
6075,69,HEREMPN,PERS,154
6075,69,HEREMPN,RECS,312
6075,69,MWTEMPN,MFRG,75
6075,69,MWTEMPN,WTWT,36
6075,69,OTHEMPN,FIRE,1712
6075,69,OTHEMPN,CONS,51
6075,69,RETEMPN,RETL,343
6075,69,RETEMPN,RETR,18
6075,69,AGREMPN,FFRE,2
6075,70,FPSEMPN,FIRE,296
6075,70,HEREMPN,HIED,7
6075,70,HEREMPN,HMED,198
6075,70,HEREMPN,PERS,40
6075,70,HEREMPN,RECS,176
6075,70,HEREMPN,SOCS,2
6075,70,MWTEMPN,MFRG,12
6075,70,MWTEMPN,WTWT,3
6075,70,OTHEMPN,CONS,248
6075,70,RETEMPN,RETL,26
6075,70,RETEMPN,RETR,3
6075,71,FPSEMPN,FIRE,290
6075,71,HEREMPN,HIED,2
6075,71,HEREMPN,HMED,79
6075,71,HEREMPN,PERS,75
6075,71,HEREMPN,RECS,161
6075,71,HEREMPN,SOCS,66
6075,71,MWTEMPN,MFRG,7
6075,71,MWTEMPN,WTWT,5
6075,71,OTHEMPN,FIRE,118
6075,71,OTHEMPN,CONS,55
6075,71,RETEMPN,RETL,39
6075,71,RETEMPN,RETR,10
6075,71,AGREMPN,FFRE,1
6075,72,FPSEMPN,FIRE,127
6075,72,HEREMPN,HIED,1
6075,72,HEREMPN,HMED,6
6075,72,HEREMPN,PERS,33
6075,72,HEREMPN,RECS,297
6075,72,HEREMPN,SOCS,1
6075,72,MWTEMPN,MFRG,6
6075,72,MWTEMPN,WTWT,3
6075,72,OTHEMPN,FIRE,213
6075,72,OTHEMPN,CONS,65
6075,72,RETEMPN,RETL,37
6075,72,RETEMPN,RETR,5
6075,73,FPSEMPN,FIRE,8856
6075,73,HEREMPN,HIED,52
6075,73,HEREMPN,HMED,346
6075,73,HEREMPN,K12E,111
6075,73,HEREMPN,PERS,703
6075,73,HEREMPN,RECS,1068
6075,73,HEREMPN,SOCS,629
6075,73,MWTEMPN,MFRG,221
6075,73,MWTEMPN,WTWT,151
6075,73,OTHEMPN,FIRE,2065
6075,73,OTHEMPN,CONS,288
6075,73,OTHEMPN,GOVT,362
6075,73,RETEMPN,RETL,129
6075,73,RETEMPN,RETR,39
6075,73,AGREMPN,FFRE,10
6075,74,FPSEMPN,FIRE,237
6075,74,HEREMPN,HIED,21
6075,74,HEREMPN,HMED,82
6075,74,HEREMPN,PERS,107
6075,74,HEREMPN,RECS,192
6075,74,HEREMPN,SOCS,40
6075,74,MWTEMPN,MFRG,23
6075,74,MWTEMPN,WTWT,17
6075,74,OTHEMPN,FIRE,261
6075,74,OTHEMPN,CONS,153
6075,74,RETEMPN,RETL,222
6075,74,RETEMPN,RETR,19
6075,74,AGREMPN,FFRE,1
6075,75,FPSEMPN,FIRE,73
6075,75,HEREMPN,HMED,9
6075,75,HEREMPN,PERS,28
6075,75,HEREMPN,RECS,74
6075,75,HEREMPN,SOCS,8
6075,75,MWTEMPN,MFRG,8
6075,75,MWTEMPN,WTWT,2
6075,75,OTHEMPN,FIRE,67
6075,75,OTHEMPN,CONS,33
6075,75,RETEMPN,RETL,42
6075,75,RETEMPN,RETR,17
6075,76,FPSEMPN,FIRE,1479
6075,76,HEREMPN,HIED,38
6075,76,HEREMPN,HMED,149
6075,76,HEREMPN,K12E,10
6075,76,HEREMPN,PERS,415
6075,76,HEREMPN,RECS,683
6075,76,HEREMPN,SOCS,287
6075,76,MWTEMPN,MFRG,79
6075,76,MWTEMPN,WTWT,26
6075,76,OTHEMPN,FIRE,324
6075,76,OTHEMPN,CONS,145
6075,76,OTHEMPN,GOVT,1844
6075,76,RETEMPN,RETL,66
6075,76,RETEMPN,RETR,145
6075,76,AGREMPN,FFRE,1
6075,77,FPSEMPN,FIRE,2751
6075,77,HEREMPN,HIED,52
6075,77,HEREMPN,HMED,1279
6075,77,HEREMPN,PERS,396
6075,77,HEREMPN,RECS,588
6075,77,HEREMPN,SOCS,209
6075,77,MWTEMPN,MFRG,73
6075,77,MWTEMPN,WTWT,162
6075,77,OTHEMPN,FIRE,670
6075,77,OTHEMPN,CONS,431
6075,77,OTHEMPN,GOVT,1777
6075,77,RETEMPN,RETL,52
6075,77,RETEMPN,RETR,45
6075,77,AGREMPN,FFRE,8
6075,78,FPSEMPN,FIRE,906
6075,78,HEREMPN,HIED,15
6075,78,HEREMPN,HMED,29
6075,78,HEREMPN,PERS,221
6075,78,HEREMPN,RECS,499
6075,78,HEREMPN,SOCS,275
6075,78,MWTEMPN,MFRG,43
6075,78,MWTEMPN,WTWT,27
6075,78,OTHEMPN,FIRE,663
6075,78,OTHEMPN,CONS,182
6075,78,OTHEMPN,GOVT,45
6075,78,RETEMPN,RETL,104
6075,78,RETEMPN,RETR,193
6075,78,AGREMPN,FFRE,2
6075,79,FPSEMPN,FIRE,4152
6075,79,HEREMPN,HIED,283
6075,79,HEREMPN,HMED,793
6075,79,HEREMPN,PERS,383
6075,79,HEREMPN,RECS,1874
6075,79,HEREMPN,SOCS,4
6075,79,MWTEMPN,MFRG,113
6075,79,MWTEMPN,WTWT,90
6075,79,OTHEMPN,FIRE,1856
6075,79,OTHEMPN,CONS,348
6075,79,RETEMPN,RETL,1784
6075,79,RETEMPN,RETR,792
6075,79,AGREMPN,FFRE,7
6075,80,FPSEMPN,FIRE,3083
6075,80,HEREMPN,HIED,105
6075,80,HEREMPN,HMED,345
6075,80,HEREMPN,PERS,858
6075,80,HEREMPN,RECS,975
6075,80,HEREMPN,SOCS,27
6075,80,MWTEMPN,MFRG,153
6075,80,MWTEMPN,WTWT,117
6075,80,OTHEMPN,FIRE,1761
6075,80,OTHEMPN,CONS,72
6075,80,RETEMPN,RETL,324
6075,80,RETEMPN,RETR,100
6075,80,AGREMPN,FFRE,9
6075,81,FPSEMPN,FIRE,679
6075,81,HEREMPN,HIED,48
6075,81,HEREMPN,HMED,48
6075,81,HEREMPN,PERS,116
6075,81,HEREMPN,RECS,172
6075,81,HEREMPN,SOCS,55
6075,81,MWTEMPN,MFRG,153
6075,81,MWTEMPN,WTWT,54
6075,81,OTHEMPN,FIRE,345
6075,81,OTHEMPN,CONS,759
6075,81,OTHEMPN,GOVT,330
6075,81,RETEMPN,RETL,405
6075,81,RETEMPN,RETR,129
6075,82,FPSEMPN,FIRE,10204
6075,82,HEREMPN,HIED,42
6075,82,HEREMPN,HMED,88
6075,82,HEREMPN,K12E,194
6075,82,HEREMPN,PERS,1482
6075,82,HEREMPN,RECS,845
6075,82,HEREMPN,SOCS,61
6075,82,MWTEMPN,MFRG,54
6075,82,MWTEMPN,WTWT,284
6075,82,OTHEMPN,FIRE,806
6075,82,OTHEMPN,CONS,35
6075,82,OTHEMPN,GOVT,1134
6075,82,RETEMPN,RETL,66
6075,82,RETEMPN,RETR,17
6075,82,AGREMPN,FFRE,13
6075,83,FPSEMPN,FIRE,15826
6075,83,FPSEMPN,UTIL,141
6075,83,HEREMPN,HIED,111
6075,83,HEREMPN,HMED,462
6075,83,HEREMPN,PERS,612
6075,83,HEREMPN,RECS,1180
6075,83,HEREMPN,SOCS,198
6075,83,MWTEMPN,MFRG,70
6075,83,MWTEMPN,WTWT,372
6075,83,OTHEMPN,FIRE,1434
6075,83,OTHEMPN,CONS,314
6075,83,OTHEMPN,GOVT,118
6075,83,RETEMPN,RETL,95
6075,83,RETEMPN,RETR,55
6075,83,AGREMPN,FFRE,12
6075,84,FPSEMPN,FIRE,1285
6075,84,HEREMPN,HIED,9
6075,84,HEREMPN,HMED,11
6075,84,HEREMPN,PERS,40
6075,84,HEREMPN,RECS,1234
6075,84,HEREMPN,SOCS,21
6075,84,MWTEMPN,MFRG,18
6075,84,MWTEMPN,WTWT,35
6075,84,OTHEMPN,FIRE,863
6075,84,OTHEMPN,CONS,45
6075,84,OTHEMPN,GOVT,90
6075,84,RETEMPN,RETL,61
6075,84,RETEMPN,RETR,51
6075,84,AGREMPN,FFRE,1
6075,85,FPSEMPN,FIRE,2131
6075,85,HEREMPN,HIED,91
6075,85,HEREMPN,HMED,33
6075,85,HEREMPN,K12E,57
6075,85,HEREMPN,PERS,130
6075,85,HEREMPN,RECS,1051
6075,85,HEREMPN,SOCS,16
6075,85,MWTEMPN,MFRG,9
6075,85,MWTEMPN,WTWT,20
6075,85,OTHEMPN,FIRE,290
6075,85,OTHEMPN,CONS,106
6075,85,OTHEMPN,GOVT,23
6075,85,RETEMPN,RETL,139
6075,85,RETEMPN,RETR,15
6075,85,AGREMPN,FFRE,2
6075,86,FPSEMPN,FIRE,995
6075,86,HEREMPN,HIED,7
6075,86,HEREMPN,HMED,104
6075,86,HEREMPN,PERS,233
6075,86,HEREMPN,RECS,630
6075,86,MWTEMPN,MFRG,16
6075,86,MWTEMPN,WTWT,44
6075,86,OTHEMPN,FIRE,496
6075,86,OTHEMPN,CONS,70
6075,86,RETEMPN,RETL,498
6075,86,RETEMPN,RETR,518
6075,87,FPSEMPN,FIRE,13420
6075,87,HEREMPN,HIED,6
6075,87,HEREMPN,HMED,549
6075,87,HEREMPN,PERS,706
6075,87,HEREMPN,RECS,1134
6075,87,HEREMPN,SOCS,211
6075,87,MWTEMPN,MFRG,6
6075,87,MWTEMPN,WTWT,3
6075,87,MWTEMPN,UTIL,992
6075,87,OTHEMPN,FIRE,1092
6075,87,OTHEMPN,CONS,19
6075,87,OTHEMPN,GOVT,269
6075,87,RETEMPN,RETL,72
6075,87,RETEMPN,RETR,22
6075,87,AGREMPN,FFRE,16
6075,88,FPSEMPN,FIRE,512
6075,88,HEREMPN,HIED,24
6075,88,HEREMPN,HMED,31
6075,88,HEREMPN,K12E,5
6075,88,HEREMPN,PERS,54
6075,88,HEREMPN,RECS,431
6075,88,HEREMPN,SOCS,10
6075,88,MWTEMPN,MFRG,66
6075,88,MWTEMPN,WTWT,55
6075,88,OTHEMPN,FIRE,289
6075,88,OTHEMPN,CONS,307
6075,88,OTHEMPN,GOVT,2
6075,88,RETEMPN,RETL,35
6075,88,RETEMPN,RETR,90
6075,89,FPSEMPN,FIRE,4160
6075,89,HEREMPN,HIED,10
6075,89,HEREMPN,HMED,47
6075,89,HEREMPN,K12E,130
6075,89,HEREMPN,PERS,779
6075,89,HEREMPN,RECS,1059
6075,89,HEREMPN,SOCS,348
6075,89,MWTEMPN,MFRG,46
6075,89,MWTEMPN,WTWT,109
6075,89,OTHEMPN,FIRE,105
6075,89,OTHEMPN,CONS,368
6075,89,OTHEMPN,GOVT,459
6075,89,RETEMPN,RETL,83
6075,89,RETEMPN,RETR,18
6075,89,AGREMPN,FFRE,12
6075,90,FPSEMPN,FIRE,1495
6075,90,HEREMPN,HIED,19
6075,90,HEREMPN,HMED,341
6075,90,HEREMPN,PERS,252
6075,90,HEREMPN,RECS,477
6075,90,HEREMPN,SOCS,75
6075,90,MWTEMPN,MFRG,188
6075,90,MWTEMPN,WTWT,92
6075,90,OTHEMPN,FIRE,11
6075,90,OTHEMPN,CONS,8
6075,90,OTHEMPN,GOVT,1746
6075,90,RETEMPN,RETL,121
6075,90,RETEMPN,RETR,37
6075,90,AGREMPN,FFRE,2
6075,91,FPSEMPN,FIRE,1371
6075,91,HEREMPN,HMED,131
6075,91,HEREMPN,PERS,280
6075,91,HEREMPN,RECS,393
6075,91,HEREMPN,SOCS,114
6075,91,MWTEMPN,MFRG,77
6075,91,MWTEMPN,WTWT,186
6075,91,OTHEMPN,FIRE,1871
6075,91,RETEMPN,RETL,197
6075,91,RETEMPN,RETR,16
6075,91,AGREMPN,FFRE,2
6075,92,FPSEMPN,FIRE,395
6075,92,HEREMPN,HIED,5
6075,92,HEREMPN,HMED,16
6075,92,HEREMPN,K12E,284
6075,92,HEREMPN,PERS,358
6075,92,HEREMPN,RECS,201
6075,92,MWTEMPN,MFRG,15
6075,92,MWTEMPN,WTWT,19
6075,92,OTHEMPN,FIRE,313
6075,92,OTHEMPN,CONS,157
6075,92,RETEMPN,RETL,54
6075,92,RETEMPN,RETR,3
6075,92,AGREMPN,FFRE,6
6075,93,FPSEMPN,FIRE,476
6075,93,FPSEMPN,UTIL,6
6075,93,HEREMPN,HIED,10
6075,93,HEREMPN,HMED,129
6075,93,HEREMPN,K12E,155
6075,93,HEREMPN,PERS,232
6075,93,HEREMPN,RECS,393
6075,93,HEREMPN,SOCS,10
6075,93,MWTEMPN,MFRG,9
6075,93,MWTEMPN,WTWT,30
6075,93,OTHEMPN,FIRE,191
6075,93,OTHEMPN,CONS,187
6075,93,OTHEMPN,GOVT,22
6075,93,RETEMPN,RETL,118
6075,93,RETEMPN,RETR,40
6075,94,FPSEMPN,FIRE,490
6075,94,HEREMPN,HIED,26
6075,94,HEREMPN,HMED,97
6075,94,HEREMPN,K12E,38
6075,94,HEREMPN,PERS,230
6075,94,HEREMPN,RECS,854
6075,94,HEREMPN,SOCS,5
6075,94,MWTEMPN,MFRG,18
6075,94,MWTEMPN,WTWT,30
6075,94,OTHEMPN,FIRE,382
6075,94,OTHEMPN,CONS,286
6075,94,OTHEMPN,GOVT,56
6075,94,RETEMPN,RETL,212
6075,94,RETEMPN,RETR,21
6075,94,AGREMPN,FFRE,2
6075,95,FPSEMPN,FIRE,341
6075,95,HEREMPN,HIED,34
6075,95,HEREMPN,HMED,121
6075,95,HEREMPN,PERS,215
6075,95,HEREMPN,RECS,725
6075,95,HEREMPN,SOCS,55
6075,95,MWTEMPN,MFRG,60
6075,95,OTHEMPN,FIRE,420
6075,95,OTHEMPN,CONS,330
6075,95,RETEMPN,RETL,367
6075,95,RETEMPN,RETR,38
6075,95,AGREMPN,FFRE,1
6075,96,FPSEMPN,FIRE,89
6075,96,HEREMPN,HIED,6
6075,96,HEREMPN,HMED,39
6075,96,HEREMPN,PERS,41
6075,96,HEREMPN,RECS,39
6075,96,HEREMPN,SOCS,17
6075,96,MWTEMPN,MFRG,3
6075,96,MWTEMPN,WTWT,16
6075,96,OTHEMPN,FIRE,101
6075,96,OTHEMPN,CONS,111
6075,96,RETEMPN,RETL,64
6075,96,RETEMPN,RETR,5
6075,97,FPSEMPN,FIRE,106
6075,97,HEREMPN,HIED,13
6075,97,HEREMPN,HMED,23
6075,97,HEREMPN,K12E,9
6075,97,HEREMPN,PERS,13
6075,97,HEREMPN,RECS,240
6075,97,HEREMPN,SOCS,14
6075,97,MWTEMPN,MFRG,2
6075,97,MWTEMPN,WTWT,10
6075,97,OTHEMPN,FIRE,40
6075,97,OTHEMPN,CONS,46
6075,97,RETEMPN,RETL,242
6075,97,RETEMPN,RETR,9
6075,98,FPSEMPN,FIRE,44
6075,98,HEREMPN,HIED,4
6075,98,HEREMPN,HMED,15
6075,98,HEREMPN,K12E,27
6075,98,HEREMPN,PERS,74
6075,98,HEREMPN,RECS,39
6075,98,HEREMPN,SOCS,11
6075,98,MWTEMPN,WTWT,5
6075,98,OTHEMPN,FIRE,19
6075,98,OTHEMPN,CONS,52
6075,98,OTHEMPN,GOVT,19
6075,98,RETEMPN,RETL,95
6075,98,RETEMPN,RETR,8
6075,99,FPSEMPN,FIRE,51
6075,99,HEREMPN,HIED,3
6075,99,HEREMPN,HMED,9
6075,99,HEREMPN,PERS,1
6075,99,HEREMPN,RECS,66
6075,99,HEREMPN,SOCS,1
6075,99,MWTEMPN,MFRG,5
6075,99,OTHEMPN,FIRE,104
6075,99,OTHEMPN,CONS,174
6075,99,RETEMPN,RETL,50
6075,99,AGREMPN,FFRE,3
6075,100,FPSEMPN,FIRE,876
6075,100,HEREMPN,HMED,1710
6075,100,HEREMPN,K12E,9
6075,100,HEREMPN,PERS,8
6075,100,HEREMPN,RECS,391
6075,100,MWTEMPN,MFRG,34
6075,100,MWTEMPN,WTWT,21
6075,100,MWTEMPN,UTIL,2
6075,100,OTHEMPN,GOVT,1087
6075,100,RETEMPN,RETL,38
6075,100,RETEMPN,RETR,22
6075,100,AGREMPN,FFRE,5
6075,101,FPSEMPN,FIRE,92
6075,101,HEREMPN,HMED,17
6075,101,HEREMPN,K12E,165
6075,101,HEREMPN,PERS,4
6075,101,MWTEMPN,MFRG,10
6075,101,MWTEMPN,WTWT,6
6075,101,OTHEMPN,CONS,75
6075,101,RETEMPN,RETL,3
6075,101,RETEMPN,RETR,2
6075,101,AGREMPN,FFRE,2
6075,102,FPSEMPN,FIRE,42
6075,102,HEREMPN,HMED,66
6075,102,HEREMPN,PERS,19
6075,102,HEREMPN,RECS,55
6075,102,HEREMPN,SOCS,25
6075,102,MWTEMPN,MFRG,5
6075,102,MWTEMPN,WTWT,4
6075,102,OTHEMPN,FIRE,35
6075,102,OTHEMPN,CONS,206
6075,102,OTHEMPN,GOVT,70
6075,102,RETEMPN,RETL,76
6075,103,FPSEMPN,FIRE,78
6075,103,HEREMPN,HIED,15
6075,103,HEREMPN,HMED,62
6075,103,HEREMPN,K12E,1
6075,103,HEREMPN,PERS,22
6075,103,HEREMPN,RECS,156
6075,103,HEREMPN,SOCS,7
6075,103,MWTEMPN,MFRG,21
6075,103,MWTEMPN,WTWT,16
6075,103,OTHEMPN,FIRE,34
6075,103,OTHEMPN,CONS,54
6075,103,RETEMPN,RETL,92
6075,103,RETEMPN,RETR,94
6075,103,AGREMPN,FFRE,1
6075,104,FPSEMPN,FIRE,20
6075,104,HEREMPN,HIED,1
6075,104,HEREMPN,HMED,13
6075,104,HEREMPN,PERS,8
6075,104,HEREMPN,RECS,27
6075,104,HEREMPN,SOCS,1
6075,104,MWTEMPN,WTWT,7
6075,104,OTHEMPN,FIRE,2
6075,104,OTHEMPN,CONS,22
6075,104,RETEMPN,RETL,31
6075,105,FPSEMPN,FIRE,118
6075,105,HEREMPN,HIED,3
6075,105,HEREMPN,HMED,9
6075,105,HEREMPN,PERS,288
6075,105,HEREMPN,RECS,39
6075,105,HEREMPN,SOCS,30
6075,105,MWTEMPN,WTWT,22
6075,105,OTHEMPN,CONS,131
6075,105,RETEMPN,RETL,34
6075,105,RETEMPN,RETR,20
6075,106,FPSEMPN,FIRE,22
6075,106,HEREMPN,HMED,6
6075,106,HEREMPN,PERS,12
6075,106,HEREMPN,RECS,23
6075,106,HEREMPN,SOCS,9
6075,106,MWTEMPN,MFRG,4
6075,106,MWTEMPN,WTWT,2
6075,106,OTHEMPN,FIRE,6
6075,106,OTHEMPN,CONS,8
6075,106,OTHEMPN,GOVT,6
6075,106,RETEMPN,RETL,14
6075,106,RETEMPN,RETR,9
6075,107,FPSEMPN,FIRE,7
6075,107,HEREMPN,HMED,10
6075,107,HEREMPN,PERS,4
6075,107,HEREMPN,RECS,5
6075,107,HEREMPN,SOCS,8
6075,107,MWTEMPN,MFRG,1
6075,107,OTHEMPN,CONS,4
6075,107,RETEMPN,RETL,4
6075,108,FPSEMPN,FIRE,43
6075,108,HEREMPN,HIED,3
6075,108,HEREMPN,HMED,8
6075,108,HEREMPN,K12E,14
6075,108,HEREMPN,PERS,10
6075,108,HEREMPN,RECS,30
6075,108,HEREMPN,SOCS,7
6075,108,MWTEMPN,MFRG,7
6075,108,MWTEMPN,WTWT,2
6075,108,OTHEMPN,FIRE,44
6075,108,OTHEMPN,CONS,21
6075,108,RETEMPN,RETL,34
6075,109,FPSEMPN,FIRE,154
6075,109,FPSEMPN,UTIL,3
6075,109,HEREMPN,HIED,6
6075,109,HEREMPN,HMED,93
6075,109,HEREMPN,K12E,76
6075,109,HEREMPN,PERS,55
6075,109,HEREMPN,RECS,93
6075,109,MWTEMPN,MFRG,11
6075,109,MWTEMPN,WTWT,12
6075,109,OTHEMPN,FIRE,163
6075,109,OTHEMPN,CONS,10
6075,109,RETEMPN,RETL,104
6075,109,RETEMPN,RETR,36
6075,110,FPSEMPN,FIRE,82
6075,110,HEREMPN,HIED,24
6075,110,HEREMPN,HMED,49
6075,110,HEREMPN,K12E,14
6075,110,HEREMPN,PERS,20
6075,110,HEREMPN,RECS,62
6075,110,HEREMPN,SOCS,12
6075,110,MWTEMPN,WTWT,12
6075,110,OTHEMPN,FIRE,51
6075,110,OTHEMPN,CONS,34
6075,110,OTHEMPN,GOVT,28
6075,110,RETEMPN,RETL,96
6075,110,RETEMPN,RETR,60
6075,111,FPSEMPN,FIRE,23
6075,111,HEREMPN,HIED,5
6075,111,HEREMPN,HMED,23
6075,111,HEREMPN,PERS,27
6075,111,HEREMPN,RECS,21
6075,111,HEREMPN,SOCS,22
6075,111,MWTEMPN,MFRG,1
6075,111,MWTEMPN,WTWT,4
6075,111,OTHEMPN,CONS,50
6075,111,RETEMPN,RETL,111
6075,112,FPSEMPN,FIRE,38
6075,112,HEREMPN,HIED,1
6075,112,HEREMPN,HMED,53
6075,112,HEREMPN,K12E,77
6075,112,HEREMPN,PERS,23
6075,112,HEREMPN,RECS,37
6075,112,HEREMPN,SOCS,6
6075,112,MWTEMPN,MFRG,1
6075,112,MWTEMPN,WTWT,10
6075,112,OTHEMPN,CONS,97
6075,112,OTHEMPN,GOVT,15
6075,112,RETEMPN,RETL,95
6075,112,RETEMPN,RETR,14
6075,113,FPSEMPN,FIRE,23
6075,113,HEREMPN,HIED,1
6075,113,HEREMPN,HMED,3
6075,113,HEREMPN,K12E,7
6075,113,HEREMPN,PERS,6
6075,113,HEREMPN,RECS,46
6075,113,MWTEMPN,WTWT,1
6075,113,OTHEMPN,CONS,45
6075,113,RETEMPN,RETL,29
6075,113,RETEMPN,RETR,6
6075,114,FPSEMPN,FIRE,4
6075,114,HEREMPN,PERS,1
6075,114,HEREMPN,RECS,7
6075,114,MWTEMPN,MFRG,2
6075,114,OTHEMPN,CONS,2
6075,115,FPSEMPN,FIRE,1
6075,115,HEREMPN,HMED,1
6075,115,HEREMPN,RECS,4
6075,115,RETEMPN,RETL,5
6075,115,RETEMPN,RETR,3
6075,116,FPSEMPN,FIRE,6
6075,116,HEREMPN,HMED,3
6075,116,HEREMPN,PERS,5
6075,116,HEREMPN,RECS,2
6075,116,HEREMPN,SOCS,1
6075,116,OTHEMPN,CONS,15
6075,116,RETEMPN,RETL,30
6075,117,FPSEMPN,FIRE,233
6075,117,FPSEMPN,UTIL,51
6075,117,HEREMPN,HMED,448
6075,117,HEREMPN,PERS,215
6075,117,HEREMPN,RECS,51
6075,117,MWTEMPN,WTWT,35
6075,117,OTHEMPN,FIRE,163
6075,117,OTHEMPN,CONS,107
6075,117,OTHEMPN,GOVT,121
6075,117,RETEMPN,RETL,116
6075,117,AGREMPN,FFRE,1
6075,118,FPSEMPN,FIRE,25
6075,118,HEREMPN,HIED,3
6075,118,HEREMPN,PERS,10
6075,118,HEREMPN,RECS,17
6075,118,HEREMPN,SOCS,1
6075,118,MWTEMPN,MFRG,1
6075,118,MWTEMPN,WTWT,2
6075,118,OTHEMPN,FIRE,12
6075,118,OTHEMPN,CONS,19
6075,118,RETEMPN,RETL,30
6075,118,RETEMPN,RETR,17
6075,119,FPSEMPN,FIRE,89
6075,119,HEREMPN,HIED,6
6075,119,HEREMPN,HMED,11
6075,119,HEREMPN,PERS,51
6075,119,HEREMPN,RECS,100
6075,119,HEREMPN,SOCS,17
6075,119,MWTEMPN,MFRG,17
6075,119,OTHEMPN,CONS,358
6075,119,RETEMPN,RETL,51
6075,119,RETEMPN,RETR,20
6075,119,AGREMPN,FFRE,1
6075,120,FPSEMPN,FIRE,56
6075,120,HEREMPN,HMED,35
6075,120,HEREMPN,PERS,17
6075,120,HEREMPN,RECS,16
6075,120,HEREMPN,SOCS,24
6075,120,MWTEMPN,WTWT,6
6075,120,OTHEMPN,FIRE,1
6075,120,OTHEMPN,GOVT,122
6075,120,RETEMPN,RETL,44
6075,121,FPSEMPN,FIRE,1
6075,121,HEREMPN,PERS,2
6075,121,HEREMPN,SOCS,2
6075,121,OTHEMPN,CONS,2
6075,121,RETEMPN,RETL,2
6075,122,FPSEMPN,FIRE,6
6075,122,HEREMPN,HIED,2
6075,122,HEREMPN,HMED,1
6075,122,HEREMPN,PERS,8
6075,122,MWTEMPN,MFRG,1
6075,122,MWTEMPN,WTWT,1
6075,122,OTHEMPN,FIRE,9
6075,122,RETEMPN,RETR,4
6075,123,FPSEMPN,FIRE,24
6075,123,HEREMPN,HIED,3
6075,123,HEREMPN,HMED,5
6075,123,HEREMPN,K12E,7
6075,123,HEREMPN,PERS,6
6075,123,HEREMPN,RECS,7
6075,123,HEREMPN,SOCS,11
6075,123,MWTEMPN,WTWT,4
6075,123,OTHEMPN,CONS,57
6075,123,RETEMPN,RETL,33
6075,124,FPSEMPN,FIRE,54
6075,124,HEREMPN,HIED,1
6075,124,HEREMPN,HMED,46
6075,124,HEREMPN,PERS,7
6075,124,HEREMPN,RECS,55
6075,124,HEREMPN,SOCS,1
6075,124,MWTEMPN,MFRG,6
6075,124,MWTEMPN,WTWT,4
6075,124,OTHEMPN,CONS,55
6075,124,RETEMPN,RETL,53
6075,124,RETEMPN,RETR,6
6075,125,FPSEMPN,FIRE,5
6075,125,HEREMPN,HMED,3
6075,125,HEREMPN,PERS,2
6075,125,HEREMPN,RECS,5
